playlist,track_id,track_name,artist,artist_id,artist_image,album,album_image,popularity,duration_ms,track_name_y,artist_y,album_y,genre,subgenre,danceability,energy,mood,release_year,era,lyrics_theme,instrumentalness,explicit,similaridade
Top anos 2000,49X0LAl6faAusYq02PRAY6,Lady - Hear Me Tonight,Modjo,0AkpPlFLnr0VQwZQeMGht0,,Modjo (Remastered),https://i.scdn.co/image/ab67616d0000b27354c5c304064df85d61253ac7,81,307153,Lady - Hear Me Tonight,Modjo,Modjo (Remastered),House,"French House, Disco House",0.9,0.85,"Energetic, romantic, feel-good",2000,2000s,"Love, connection, invitation to dance",0.25,False,-0.4091641146646608
Top anos 2000,3uCg5JVHl2E6i8gFJxUjsp,Xote Dos Milagres,Falamansa,6uTK3YD9CT3pLx2yEfVmXk,,Deixa Entrar...,https://i.scdn.co/image/ab67616d0000b273c523bdcbc4495cf144ccac36,64,266440,Xote Dos Milagres,Falamansa,Deixa Entrar...,Forró,Xote,0.78,0.72,joyful,2000,2000s,"love, blessings, simple pleasures, romance",0.0,False,-0.4175792251378615
Top 50 Mundo,2QN9zL3SzXdGqqmXO68gFp,Somebody's Watching Me - Single Version,Rockwell,3xs0LEzcPXtgNfMNcHzLIP,,Somebody’s Watching Me (Sped Up),https://i.scdn.co/image/ab67616d0000b2733b6773d6e0df6eedefb20190,82,238786,Somebody's Watching Me - Single Version,Rockwell,Somebody’s Watching Me (Sped Up),R&B/Pop,Synth-Pop/Funk,0.78,0.75,"eerie, anxious",1984,1980s,"Paranoia, vigilância",0.0,False,-0.4180673446715586
Top 50 Mundo,3cZajhyr8LmtPfHZ9296tj,No Broke Boys,Disco Lines,5Kmr0b3ip8g9P2i0dLTC3Z,,No Broke Boys,https://i.scdn.co/image/ab67616d0000b2735dcede7ece7b2cb72cee4eee,92,163994,No Broke Boys,Disco Lines,No Broke Boys,Electronic,House/Dance,0.85,0.9,"party, confident",2023,2020s,"Independência, padrões para relacionamentos",0.1,True,-0.42138647173047944
"Top 70, 80 e 90",3WMbD1OyfKuwWDWMNbPQ4g,Daddy Cool,Boney M.,54R6Y0I7jGUCveDTtI21nb,,Take The Heat Off Me,https://i.scdn.co/image/ab67616d0000b273dafd1cd6e9537ec8463ea691,74,208600,Daddy Cool,Boney M.,Take The Heat Off Me,Disco,Eurodisco,0.81,0.85,"fun, groovy",1976,1970s,"Pessoa atraente, paquera",0.05,False,-0.4240369828563382
"Top 70, 80 e 90",273uCXd7NPrInaiNqtkOrA,Tarzan Boy,Baltimora,6czfQ8MjHVmvJKA4LAnviG,,Living In The Background,https://i.scdn.co/image/ab67616d0000b273de82204a5baa683ce85d57cb,72,378946,Tarzan Boy,Baltimora,Living In The Background,Pop,Italo-disco,0.85,0.9,energetic,1985,1980s,"primitive living, freedom, jungle fantasy",0.1,False,-0.4241609898924191
Top 50 Brasil,3WvQaS0tluzeCN1KR5tiFi,"Não é o Lugar, é a Pessoa",Xand Avião,43DRDu6nLSeIedZ7T1A616,,"Não é o Lugar, é a Pessoa",https://i.scdn.co/image/ab67616d0000b2737acbad04f7f9454687ce4d97,75,176765,"Não é o Lugar, é a Pessoa",Xand Avião,"Não é o Lugar, é a Pessoa",Forró,Piseiro,0.78,0.75,"Romantic, lively, reflective",2023,2020s,"Love, relationships, finding the right person, connections",0.1,False,-0.4283383257547492
Top anos 2010,0AH6WMe3OlAlUb5miXt2FQ,Only Girl (In The World),Rihanna,5pKCCKE2ajJHZ9KAiaK11H,,Loud,https://i.scdn.co/image/ab67616d0000b2732ed326786e4c61c6b1dbf222,73,235493,Only Girl (In The World),Rihanna,Loud,Pop,Dance-Pop,0.85,0.9,Energetic,2010,2010s,"Desiring to be the sole focus of a lover's affection, intense love",0.05,False,-0.43184187931129286
Top anos 2010,5AyL2kgLtTWEu3qO3B9SqK,Like A G6,Far East Movement,698hF4vcwHwPy8ltmXermq,,Free Wired,https://i.scdn.co/image/ab67616d0000b273fc7cbacf9d506c92aa7d7720,75,216893,Like A G6,Far East Movement,Free Wired,Electronic,Electropop,0.85,0.9,Energetic,2010,2010s,"Partying, luxury lifestyle, feeling cool and high-class",0.05,True,-0.4352495913108346
"Top 70, 80 e 90",3XIEWK1V9n25PS9Vb6axj5,Born to Be Alive - The Original,Patrick Hernandez,1CcEgi464SWZsKY5579u7z,,Born to Be Alive (The Original),https://i.scdn.co/image/ab67616d0000b273b2622bac004d3ef8fac1095b,73,188133,Born to Be Alive - The Original,Patrick Hernandez,Born to Be Alive (The Original),Disco,Pop,0.85,0.9,exuberant,1979,1970s,"celebration of life, dancing, freedom",0.05,False,-0.43543398748076745
"Top 70, 80 e 90",7fucApTTbuLYpLAEdGF4pt,Brother Louie Mix '98 (feat. Eric Singleton) - Radio Edit,Modern Talking,79bxUQsBIXO8nVLB9fYKf7,,Modern Talking 40,https://i.scdn.co/image/ab67616d0000b27329f936c9189b4dad0815d80d,31,204306,Brother Louie Mix '98 (feat. Eric Singleton) - Radio Edit,Modern Talking,Modern Talking 40,Euro-disco,Eurodance,0.8,0.8,energetic,1998,1990s,"love, jealousy, longing",0.1,False,-0.43827091679514574
"Top 70, 80 e 90",5zWZ9iNevP0397xB3jWV2z,Brother Louie,Modern Talking,79bxUQsBIXO8nVLB9fYKf7,,Ready For Romance,https://i.scdn.co/image/ab67616d0000b273be1421122cef4940f500ac06,76,222666,Brother Louie,Modern Talking,Ready For Romance,Euro-disco,Dance-pop,0.8,0.8,energetic,1986,1980s,"love, pleading for affection, jealousy",0.1,False,-0.4386753485952498
"Top 70, 80 e 90",1tmI2GVcGnQzQOheMm1rqo,"You're My Heart, You're My Soul '98",Modern Talking,79bxUQsBIXO8nVLB9fYKf7,,Modern Talking 40,https://i.scdn.co/image/ab67616d0000b27329f936c9189b4dad0815d80d,27,230266,"You're My Heart, You're My Soul '98",Modern Talking,Modern Talking 40,Euro-disco,Eurodance,0.8,0.8,romantic,1998,1990s,"love, devotion, eternal romance",0.1,False,-0.44038246831412875
Top anos 2010,6aqNCrRA7vs7v6QvRpI50t,Dancing On My Own,Robyn,6UE7nl9mha6s8z0wFQFIZ2,,Body Talk,https://i.scdn.co/image/ab67616d0000b2734689597708c1b0b3dcb9ecaf,64,285853,Dancing On My Own,Robyn,Body Talk,Pop,Synth-Pop,0.8,0.8,Melancholic,2010,2010s,"Heartbreak, loneliness, watching a former lover with someone new, dancing through pain",0.05,False,-0.4485144230047415
"Top 70, 80 e 90",3zjZaGqcepRo80Btq4C1x0,I've Been Thinking About You,Londonbeat,0gcMPgunYh4rX1UOdvZKBn,,Best! The Singles,https://i.scdn.co/image/ab67616d0000b273d50ba91839153099eca6c043,0,229773,I've Been Thinking About You,Londonbeat,Best! The Singles,Dance-pop,R&B,0.8,0.8,joyful,1990,1990s,"love, longing, constant thoughts of a beloved",0.05,False,-0.45026333246030736
Top anos 2010,61s24wRVyG7NP9m7EjdDKL,Don’t Stop The Party,Black Eyed Peas,1yxSLGMDHlW21z4YXirZDS,,The Beginning,https://i.scdn.co/image/ab67616d0000b2739efc623f9c64c8efb583b186,65,367413,Don’t Stop The Party,Black Eyed Peas,The Beginning,Electronic,Dance-Pop,0.9,0.9500000000000001,Energetic,2010,2010s,"Non-stop partying, dancing, living it up, enjoying the club scene",0.05,True,-0.45129749539379516
Top anos 2010,5FTCKvxzqy72ceS4Ujux4N,What's My Name?,Rihanna,5pKCCKE2ajJHZ9KAiaK11H,,Loud,https://i.scdn.co/image/ab67616d0000b2732ed326786e4c61c6b1dbf222,67,263173,What's My Name?,Rihanna,Loud,Pop,Dance-Pop,0.8,0.8,Romantic,2010,2010s,"Passionate love, wanting a lover to fully embrace and remember their connection, sexual desire",0.05,True,-0.4539215157819192
Top anos 2000,6AgLck54Q7UMolf5WASUEx,Rindo À Toa,Falamansa,6uTK3YD9CT3pLx2yEfVmXk,,Deixa Entrar...,https://i.scdn.co/image/ab67616d0000b273c523bdcbc4495cf144ccac36,59,219973,Rindo À Toa,Falamansa,Deixa Entrar...,Forró,Xote,0.8,0.75,joyful,2000,2000s,"happiness, overcoming struggles, positive attitude",0.0,False,-0.4542697300570964
Top 50 Brasil,280QfKhmWGn3LbyB39aA7u,Cópia Proibida,Léo Foguete,1DuBkL1pAgaZQHXKPiVr08,,Obrigado Deus,https://i.scdn.co/image/ab67616d0000b273410c1c50cd048f96f817a12d,80,159480,Cópia Proibida,Léo Foguete,Obrigado Deus,Funk,Funk Consciente,0.8,0.75,"Confident, assertive, celebratory",2023,2020s,"Originality, authenticity, street life, success",0.1,True,-0.46884143792912275
Top 50 Brasil,4Lwm0XFseZ09OBdmUJlcYp,SEQUÊNCIA FEITICEIRA,PEDRO SAMPAIO,5wbf52LA6kcaboHSN6NEF1,,SEQUÊNCIA FEITICEIRA,https://i.scdn.co/image/ab67616d0000b2734c3c2f4f8dd2ea2b6ca8a0b0,85,129692,SEQUÊNCIA FEITICEIRA,PEDRO SAMPAIO,SEQUÊNCIA FEITICEIRA,Pop,Funk Pop,0.88,0.9,"Energetic, party, dance",2023,2020s,"Dance, party, sensuality, attraction",0.07,False,-0.47112430913545966
Top 50 Brasil,4l2Fyw7EYB5XjcKwqcwuHQ,Tô na Brasilia com o Zigão,DJ Zigão,7t0BSQtRRdLyO3VseiGBBy,,Tô na Brasilia com o Zigão,https://i.scdn.co/image/ab67616d0000b2730016df79925e37aa15afee93,78,155307,Tô na Brasilia com o Zigão,DJ Zigão,Tô na Brasilia com o Zigão,Funk,Funk Proibidão,0.88,0.9,"Energetic, confident, rebellious",2023,2020s,"Car culture, street life, confidence",0.08,True,-0.47173996870525337
Top anos 2010,6GgPsuz0HEO0nrO2T0QhDv,No Hands (feat. Roscoe Dash & Wale),Waka Flocka Flame,6f4XkbvYlXMH0QgVRzW0sM,,No Hands (feat. Roscoe Dash & Wale),https://i.scdn.co/image/ab67616d0000b27315dd715a4eb3a0203c35538d,58,263773,No Hands (feat. Roscoe Dash & Wale),Waka Flocka Flame,No Hands (feat. Roscoe Dash & Wale),Hip Hop,Trap/Dirty South,0.81,0.7000000000000001,"party, confident",2010,2010s,"Clube, dança, gasto de dinheiro",0.0,True,-0.47200208092907525
Top 50 Brasil,6pOSgZYfI73XOsjjZqrIUf,Bandido problemático,Dj Gustomares,1o1YHZFva6RI2Ve7kjgRzn,,Bandido problemático,https://i.scdn.co/image/ab67616d0000b2737850bea15a846f389f3bd9e8,73,162461,Bandido problemático,Dj Gustomares,Bandido problemático,Funk,Funk Proibidão,0.9,0.92,"Energetic, confident, rebellious, assertive",2023,2020s,"Street life, bad boy image, attraction, party",0.08,True,-0.47488534541304855
Top anos 2000,4r8lRYnoOGdEi6YyI5OC1o,Bye Bye Bye,*NSYNC,6Ff53KvcvAj5U7Z1vojB5o,,No Strings Attached,https://i.scdn.co/image/ab67616d0000b273fceb9d92981970dbeea23257,70,200560,Bye Bye Bye,*NSYNC,No Strings Attached,Pop,"Teen Pop, Dance-Pop",0.85,0.85,"Energetic, defiant, confident",2000,2000s,"Breaking up, moving on from a toxic relationship",0.1,False,-0.47537283040778266
Top 50 Brasil,4SjcIkVc4cvFgURD1EHxDM,Eu Me Apaixonei,Vitinho Imperador,6xrc4RXcso9uKlYWlIANPU,,Eu Me Apaixonei,https://i.scdn.co/image/ab67616d0000b273781def2b7594a2cd1bf123b7,84,205714,Eu Me Apaixonei,Vitinho Imperador,Eu Me Apaixonei,Forró,Piseiro,0.8,0.75,"Romantic, lively, passionate",2023,2020s,"Love, falling in love, relationship",0.09,False,-0.47686774104013396
Top anos 2010,3kSuigMCaMtyHXcMs1vbg8,Kickstarts,Example,6Vh6UDWfu9PUSXSzAaB3CW,,Won't Go Quietly,https://i.scdn.co/image/ab67616d0000b2733082ac1d91c56fb0e2908475,63,181826,Kickstarts,Example,Won't Go Quietly,Electronic,Electro House,0.85,0.85,Energetic,2010,2010s,"Confidence, seizing the moment, overcoming self-doubt, getting a 'kickstart' in life/love",0.05,False,-0.47890575431762417
Top 50 Brasil,2gLUZtZN1gfercLP9guft3,"Desliza (""Ólhinho"" No Corpinho)",Léo Santana,7KVJCU4z5L4EUHILL8aMxR,,"Desliza (""Ólhinho"" No Corpinho)",https://i.scdn.co/image/ab67616d0000b273ffcea6aa61b3e4aea9ff120c,79,146560,"Desliza (""Ólhinho"" No Corpinho)",Léo Santana,"Desliza (""Ólhinho"" No Corpinho)",Axé/Pagode,Pagodão Baiano/Funk,0.9,0.9,"party, playful",2025,2020s,"Dança, sensualidade, paquera",0.1,True,-0.4884093782596713
Top 50 Brasil,34qZBae134zVLUgZUeYHIc,Senta Poca,MC Meno K,1CbQrKvCpEnekM3QMGJtXK,,Senta Poca,https://i.scdn.co/image/ab67616d0000b273cb8b94a6f5f7ddeb2ecf718e,61,219230,Senta Poca,MC Meno K,Senta Poca,Funk,Funk Mandelão,0.9,0.9,"Energetic, sensual, party, confident",2023,2020s,"Dance, sensuality, party, explicit actions",0.08,True,-0.4924946314784561
Top 50 Brasil,2GylVVMD21R4SqgAt8gGC5,Eu Vou na Sua Casa,Felipe Amorim,3CIIaeZuFYrAD6PRVyuO4U,,RomantiDog,https://i.scdn.co/image/ab67616d0000b273319b9c051f2be1926e3f7076,81,179039,Eu Vou na Sua Casa,Felipe Amorim,RomantiDog,Forró,Piseiro,0.8200000000000001,0.78,"Energetic, lively, playful, romantic",2023,2020s,"Pursuit of love, reconciliation, persistence",0.09,False,-0.4954929351215288
Top anos 2010,4356Typ82hUiFAynbLYbPn,DJ Got Us Fallin' In Love (feat. Pitbull),USHER,23zg3TcAtWQy7J6upgbUnj,,Raymond v Raymond (Expanded Edition),https://i.scdn.co/image/ab67616d0000b27386b0c9728ad3ed338eaeea79,83,220800,DJ Got Us Fallin' In Love (feat. Pitbull),USHER,Raymond v Raymond (Expanded Edition),Pop,Dance-Pop,0.9,0.9,Energetic,2010,2010s,"Falling in love on the dance floor, party atmosphere, connection through music",0.05,False,-0.4966360184655866
Top anos 2010,7vWFaMq63AwkFDhS2OAg5u,The Time (Dirty Bit),Black Eyed Peas,1yxSLGMDHlW21z4YXirZDS,,The Beginning (Deluxe),https://i.scdn.co/image/ab67616d0000b2734cb6f9960e9b5bce7e1babc0,72,307640,The Time (Dirty Bit),Black Eyed Peas,The Beginning (Deluxe),Pop,Dance-Pop,0.9,0.9,Energetic,2010,2010s,"Partying, living in the moment, dancing, celebrating",0.05,False,-0.4976548331259697
Top 50 Brasil,5Nj2UVsxXAvhfYNpcre3al,FAMOSINHA,Dj Caio Vieira,4Kv35Xnw1ODjO2nIHLhdBY,,FAMOSINHA,https://i.scdn.co/image/ab67616d0000b273a9a95c2c1cdf65c0225be992,84,133384,FAMOSINHA,Dj Caio Vieira,FAMOSINHA,Funk,Brega Funk,0.87,0.85,"Energetic, party, confident",2023,2020s,"Social status, attraction, party, dance",0.1,True,-0.4988201638813008
Top 50 Brasil,5foViOTHRbErvRNf3VQ3rs,Ninguém Pode Saber,CountryBeat,5IREutgMnyQqRcc8r15gWk,,Ninguém Pode Saber,https://i.scdn.co/image/ab67616d0000b27361baa49c6378887390cbbb0f,66,154956,Ninguém Pode Saber,CountryBeat,Ninguém Pode Saber,Forró,Piseiro,0.8300000000000001,0.78,"Energetic, confident, secretive, romantic",2023,2020s,"Secret love, forbidden romance, passion",0.1,False,-0.5054534506306096
Top 50 Mundo,4G7bbgD2DHORU4frrWoCXp,Posso Até Não Te Dar Flores,DJ Japa NK,1bpnl8qbR9GxmiNlkEufW6,,Posso Até Não Te Dar Flores,https://i.scdn.co/image/ab67616d0000b27398b4089e9c90ec28ab04d70c,86,158769,Posso Até Não Te Dar Flores,DJ Japa NK,Posso Até Não Te Dar Flores,Electronic,Funk Carioca/Bregafunk,0.9,0.88,"sexy, danceable",2024,2020s,"Romance, declaração de amor com condição",0.1,True,-0.5065945825842276
Top 50 Brasil,4G7bbgD2DHORU4frrWoCXp,Posso Até Não Te Dar Flores,DJ Japa NK,1bpnl8qbR9GxmiNlkEufW6,,Posso Até Não Te Dar Flores,https://i.scdn.co/image/ab67616d0000b27398b4089e9c90ec28ab04d70c,86,158769,Posso Até Não Te Dar Flores,DJ Japa NK,Posso Até Não Te Dar Flores,Electronic,Funk Carioca/Bregafunk,0.9,0.88,"sexy, danceable",2024,2020s,"Romance, declaração de amor com condição",0.1,True,-0.5065945825842276
Top 50 Brasil,4ATO632UaFTJltxCbfBpHI,ME POSTOU NO DAILY - FESTA DO BIG G,MC GP,5s27i7oqhNWIcE4HeoVdq0,,ME POSTOU NO DAILY - FESTA DO BIG G,https://i.scdn.co/image/ab67616d0000b2732a910aca6aa72b55ceee37f8,83,177230,ME POSTOU NO DAILY - FESTA DO BIG G,MC GP,ME POSTOU NO DAILY - FESTA DO BIG G,Funk,Funk Paulistano,0.85,0.8,"Energetic, party, confident",2023,2020s,"Social media, party, dance, attraction",0.1,True,-0.5165346059810952
Top 50 Brasil,6OPfBo0J6yqzSY9WxNlbA5,Valentino,MC Willian,5eJi7nckPalxu8R7AAyfuO,,Valentino,https://i.scdn.co/image/ab67616d0000b2735b3aec5b060c124f3624baaf,77,157033,Valentino,MC Willian,Valentino,Funk,Funk Ostentação,0.85,0.8,"Confident, luxurious, assertive",2023,2020s,"Luxury brands, wealth, success, attraction",0.1,True,-0.5202606726933581
"Top 70, 80 e 90",6UGlSlhwl2MNhsrg5Wepq3,Genius Of Love,Tom Tom Club,1m24736Bdew1oQVxTePOCo,,Tom Tom Club - Deluxe Edition,https://i.scdn.co/image/ab67616d0000b2738b5f0b7e4f583a25583f2003,52,339053,Genius Of Love,Tom Tom Club,Tom Tom Club - Deluxe Edition,New Wave,Dance-Pop,0.85,0.8,Playful,1981,1980s,"Celebration of music, creativity, love",0.05,False,-0.5313857471925643
"Top 70, 80 e 90",2oiSpddGUSZ4626Gr8H3Cl,D.I.S.C.O - English Version,Ottawan,4FPjAd9hBB9iaiq8qCkNf7,,The Best Of,https://i.scdn.co/image/ab67616d0000b27312a44579b609735a5c22adb0,0,196506,D.I.S.C.O - English Version,Ottawan,The Best Of,Disco,Euro-Disco,0.85,0.8,Joyful,1979,1970s,"Celebration of dance, attraction",0.05,False,-0.5316991268193545
Top anos 2010,60jzFy6Nn4M0iD1d94oteF,Rude Boy,Rihanna,5pKCCKE2ajJHZ9KAiaK11H,,Rated R,https://i.scdn.co/image/ab67616d0000b273ab647295c0c97446c1f1a3b5,78,222920,Rude Boy,Rihanna,Rated R,Pop,Dancehall,0.85,0.8,Confident,2009,2000s,"Flirting, challenging a potential lover, demanding respect and attention in a relationship",0.05,True,-0.5316991268193545
Top anos 2000,35zGjsxI020C2NPKp2fzS7,It's Gonna Be Me,*NSYNC,6Ff53KvcvAj5U7Z1vojB5o,,No Strings Attached,https://i.scdn.co/image/ab67616d0000b273fceb9d92981970dbeea23257,58,191040,It's Gonna Be Me,*NSYNC,No Strings Attached,Pop,"Teen Pop, Dance-Pop",0.85,0.78,"Confident, romantic, assertive",2000,2000s,"Persuasion, confidence in winning someone's heart",0.1,False,-0.5333770781358722
Top anos 2000,7DF3DTFQP8xUrOKxMA6ScP,Agamamou - Ao Vivo,Art Popular,6YMWV5AeYoZymMMDonMfsA,,Acústico Art Popular (Remasterizado / Ao Vivo),https://i.scdn.co/image/ab67616d0000b273b12a135a1c69f118700e1eff,41,272597,Agamamou - Ao Vivo,Art Popular,Acústico Art Popular (Remasterizado / Ao Vivo),Pagode,Samba-Pagode,0.85,0.75,"Joyful, celebratory, romantic",2000,2000s,"Love, romance, praise for a loved one",0.1,False,-0.5434413079726892
Top anos 2000,3WkibOpDF7cQ5xntM1epyf,It Wasn't Me,Shaggy,5EvFsr3kj42KNv97ZEnqij,,Hot Shot,https://i.scdn.co/image/ab67616d0000b2739449f9491c364d28a9668e17,80,227600,It Wasn't Me,Shaggy,Hot Shot,Reggae,"Dancehall, Reggae Fusion",0.85,0.75,"Playful, humorous, catchy",2000,2000s,"Infidelity, denial, humorous advice on cheating",0.1,True,-0.5434556717429805
Top anos 2000,5Mmk2ii6laakqfeCT7OnVD,Thong Song,Sisqo,6x9QLdzo6eBZxJ1bHsDkjg,,Unleash The Dragon,https://i.scdn.co/image/ab67616d0000b273227393028d2b83ced8e74d9b,72,253733,Thong Song,Sisqo,Unleash The Dragon,R&B,"Contemporary R&B, Crunk&B",0.88,0.78,"Playful, party, sensual",1999,1990s,"Admiration of women, fashion, partying",0.1,True,-0.5631035668435186
Top anos 2010,61LtVmmkGr8P9I2tSPvdpf,Teach Me How to Dougie,Cali Swag District,1EeArivTpzLNCqubV95255,,The Kickback,https://i.scdn.co/image/ab67616d0000b27307106a8eea0f16ba81392b2d,71,237480,Teach Me How to Dougie,Cali Swag District,The Kickback,Hip Hop,Party Rap,0.9,0.8,Energetic,2010,2010s,"Instructions for a dance, swagger, feeling cool and unique",0.05,False,-0.571807088970262
Top 50 Mundo,7J1uxwnxfQLu4APicE5Rnj,Billie Jean,Michael Jackson,3fMbdgg4jU18AjLCKBhRSm,,Thriller,https://i.scdn.co/image/ab67616d0000b273de437d960dda1ac0a3586d97,85,294226,Billie Jean,Michael Jackson,Thriller,Pop,R&B/Post-Disco,0.92,0.75,"suspenseful, driving",1982,1980s,"Paternidade negada, paranoia",0.01,False,-0.6034872500685374
